country,year,sex,age,people
Ethiopia,1995,1,80,85.375
Ethiopia,1995,1,85,18.952
Ethiopia,1995,1,90,2.854
Ethiopia,1995,1,95,0.22
Ethiopia,1995,1,100,0.009
Ethiopia,2000,1,0,6276.587
Ethiopia,2000,1,5,5061.429
Ethiopia,2000,1,10,4257.672
Ethiopia,2000,1,15,3620.144
Ethiopia,2000,1,20,2828.022
Ethiopia,2000,1,25,2366.694
Ethiopia,2000,1,30,1827.144
Ethiopia,2000,1,35,1452.129
Ethiopia,2000,1,40,1224.773
Ethiopia,2000,1,45,1038.247
Ethiopia,2000,1,50,890.691
Ethiopia,2000,1,55,725.579
Ethiopia,2000,1,60,553.95
Ethiopia,2000,1,65,447.384
Ethiopia,2000,1,70,256.849
Ethiopia,2000,1,75,169.577
Ethiopia,2000,1,80,96.132
Ethiopia,2000,1,85,31.703
Ethiopia,2000,1,90,4.349
Ethiopia,2000,1,95,0.356
Ethiopia,2000,1,100,0.015
Ethiopia,2005,1,0,6819.203
Ethiopia,2005,1,5,6055.865
Ethiopia,2005,1,10,4998.745
Ethiopia,2005,1,15,4110.281
Ethiopia,2005,1,20,3433.748
Ethiopia,2005,1,25,2699.383
Ethiopia,2005,1,30,2277.852
Ethiopia,2005,1,35,1745.402
Ethiopia,2005,1,40,1359.912
Ethiopia,2005,1,45,1148.658
Ethiopia,2005,1,50,964.284
Ethiopia,2005,1,55,815.815
Ethiopia,2005,1,60,649.204
Ethiopia,2005,1,65,471.43
Ethiopia,2005,1,70,350.424
Ethiopia,2005,1,75,175.894
Ethiopia,2005,1,80,93.961
Ethiopia,2005,1,85,38.024
Ethiopia,2005,1,90,7.866
Ethiopia,2005,1,95,0.591
Ethiopia,2005,1,100,0.026
Ethiopia,2010,1,0,7050.05
Ethiopia,2010,1,5,6625.236
Ethiopia,2010,1,10,6009.393
Ethiopia,2010,1,15,4976.765
Ethiopia,2010,1,20,3912.727
Ethiopia,2010,1,25,3273.702
Ethiopia,2010,1,30,2580.991
Ethiopia,2010,1,35,2191.722
Ethiopia,2010,1,40,1677.768
Ethiopia,2010,1,45,1292.663
Ethiopia,2010,1,50,1085.633
Ethiopia,2010,1,55,902.651
Ethiopia,2010,1,60,744.28
Ethiopia,2010,1,65,565.796
Ethiopia,2010,1,70,382.309
Ethiopia,2010,1,75,249.293
Ethiopia,2010,1,80,125.112
Ethiopia,2010,1,85,39.741
Ethiopia,2010,1,90,10.244
Ethiopia,2010,1,95,1.17
Ethiopia,2010,1,100,0.047
Ethiopia,2015,1,0,7400.647
Ethiopia,2015,1,5,6882.618
Ethiopia,2015,1,10,6549.295
Ethiopia,2015,1,15,5931.828
Ethiopia,2015,1,20,4890.041
Ethiopia,2015,1,25,3833.024
Ethiopia,2015,1,30,3200.665
Ethiopia,2015,1,35,2509.803
Ethiopia,2015,1,40,2116.827
Ethiopia,2015,1,45,1611.008
Ethiopia,2015,1,50,1229.528
Ethiopia,2015,1,55,1019.129
Ethiopia,2015,1,60,827.549
Ethiopia,2015,1,65,652.318
Ethiopia,2015,1,70,461.317
Ethiopia,2015,1,75,276.284
Ethiopia,2015,1,80,148.136
Ethiopia,2015,1,85,54.745
Ethiopia,2015,1,90,11.16
Ethiopia,2015,1,95,1.594
Ethiopia,2015,1,100,0.095
Kenya,1950,1,0,530.105
Kenya,1950,1,5,354.147
Kenya,1950,1,10,326.987
Kenya,1950,1,15,316.22
Kenya,1950,1,20,271.6
Kenya,1950,1,25,230.666
Kenya,1950,1,30,199.917
Kenya,1950,1,35,179.644
Kenya,1950,1,40,159.759
Kenya,1950,1,45,132.405
Kenya,1950,1,50,109.998
Kenya,1950,1,55,87.3
Kenya,1950,1,60,67.803
Kenya,1950,1,65,47.724
Kenya,1950,1,70,28.615
Kenya,1950,1,75,14.841
Kenya,1950,1,80,6.791
Kenya,1950,1,85,0.0
Kenya,1950,1,90,0.0
Kenya,1950,1,95,0.0
Kenya,1950,1,100,0.0
Kenya,1955,1,0,679.503
Kenya,1955,1,5,473.644
Kenya,1955,1,10,341.401
Kenya,1955,1,15,318.028
Kenya,1955,1,20,304.612
Kenya,1955,1,25,259.435
Kenya,1955,1,30,219.843
Kenya,1955,1,35,189.645
Kenya,1955,1,40,168.853
Kenya,1955,1,45,148.261
Kenya,1955,1,50,120.752
Kenya,1955,1,55,97.706
Kenya,1955,1,60,74.349
Kenya,1955,1,65,53.924
Kenya,1955,1,70,33.83
Kenya,1955,1,75,16.893
Kenya,1955,1,80,8.457
Kenya,1955,1,85,0.0
Kenya,1955,1,90,0.0
Kenya,1955,1,95,0.0
Kenya,1955,1,100,0.0
Kenya,1960,1,0,806.288
Kenya,1960,1,5,614.835
Kenya,1960,1,10,458.312
Kenya,1960,1,15,332.88
Kenya,1960,1,20,307.295
Kenya,1960,1,25,292.074
Kenya,1960,1,30,248.253
Kenya,1960,1,35,209.477
Kenya,1960,1,40,179.199
Kenya,1960,1,45,157.702
Kenya,1960,1,50,136.215
Kenya,1960,1,55,108.228
Kenya,1960,1,60,84.184
Kenya,1960,1,65,60.034
Kenya,1960,1,70,39.074
Kenya,1960,1,75,20.633
Kenya,1960,1,80,10.388
Kenya,1960,1,85,0.0
Kenya,1960,1,90,0.0
Kenya,1960,1,95,0.0
Kenya,1960,1,100,0.0
Kenya,1965,1,0,956.99
Kenya,1965,1,5,740.065
Kenya,1965,1,10,597.3
Kenya,1965,1,15,447.383
Kenya,1965,1,20,320.949
Kenya,1965,1,25,293.636
Kenya,1965,1,30,278.794
Kenya,1965,1,35,236.302
Kenya,1965,1,40,198.132
Kenya,1965,1,45,167.901
Kenya,1965,1,50,145.638
Kenya,1965,1,55,123.017
Kenya,1965,1,60,94.265
Kenya,1965,1,65,68.976
Kenya,1965,1,70,44.45
Kenya,1965,1,75,24.611
Kenya,1965,1,80,13.32
Kenya,1965,1,85,0.0
Kenya,1965,1,90,0.0
Kenya,1965,1,95,0.0
Kenya,1965,1,100,0.0
Kenya,1970,1,0,1143.708
Kenya,1970,1,5,890.095
Kenya,1970,1,10,721.737
Kenya,1970,1,15,584.681
Kenya,1970,1,20,433.203
Kenya,1970,1,25,307.895
Kenya,1970,1,30,281.369
Kenya,1970,1,35,266.643
Kenya,1970,1,40,224.704
Kenya,1970,1,45,186.748
Kenya,1970,1,50,156.036
Kenya,1970,1,55,132.487
Kenya,1970,1,60,108.132
Kenya,1970,1,65,78.138
Kenya,1970,1,70,51.914
Kenya,1970,1,75,28.66
Kenya,1970,1,80,16.745
Kenya,1970,1,85,0.0
Kenya,1970,1,90,0.0
Kenya,1970,1,95,0.0
Kenya,1970,1,100,0.0
Kenya,1975,1,0,1398.056
Kenya,1975,1,5,1077.405
Kenya,1975,1,10,871.402
Kenya,1975,1,15,708.458
Kenya,1975,1,20,568.533
Kenya,1975,1,25,418.092
Kenya,1975,1,30,296.441
Kenya,1975,1,35,270.387
Kenya,1975,1,40,255.016
Kenya,1975,1,45,213.149
Kenya,1975,1,50,174.747
Kenya,1975,1,55,143.065
Kenya,1975,1,60,117.603
Kenya,1975,1,65,90.765
Kenya,1975,1,70,59.857
Kenya,1975,1,75,34.326
Kenya,1975,1,80,20.63
Kenya,1975,1,85,0.0
Kenya,1975,1,90,0.0
Kenya,1975,1,95,0.0
Kenya,1975,1,100,0.0
Kenya,1980,1,0,1683.149
Kenya,1980,1,5,1331.248
Kenya,1980,1,10,1058.347
Kenya,1980,1,15,857.919
Kenya,1980,1,20,692.407
Kenya,1980,1,25,552.828
Kenya,1980,1,30,405.996
Kenya,1980,1,35,287.073
Kenya,1980,1,40,260.473
Kenya,1980,1,45,243.705
Kenya,1980,1,50,200.977
Kenya,1980,1,55,161.563
Kenya,1980,1,60,128.252
Kenya,1980,1,65,99.93
Kenya,1980,1,70,70.714
Kenya,1980,1,75,40.53
Kenya,1980,1,80,25.752
Kenya,1980,1,85,0.0
Kenya,1980,1,90,0.0
Kenya,1980,1,95,0.0
Kenya,1980,1,100,0.0
Kenya,1985,1,0,2001.458
Kenya,1985,1,5,1619.507
Kenya,1985,1,10,1311.697
Kenya,1985,1,15,1044.58
Kenya,1985,1,20,841.106
Kenya,1985,1,25,676.282
Kenya,1985,1,30,539.35
Kenya,1985,1,35,395.142
Kenya,1985,1,40,278.052
Kenya,1985,1,45,250.416
Kenya,1985,1,50,231.278
Kenya,1985,1,55,187.248
Kenya,1985,1,60,146.234
Kenya,1985,1,65,110.319
Kenya,1985,1,70,79.209
Kenya,1985,1,75,49.058
Kenya,1985,1,80,32.019
Kenya,1985,1,85,0.0
Kenya,1985,1,90,0.0
Kenya,1985,1,95,0.0
Kenya,1985,1,100,0.0
Kenya,1990,1,0,2245.289
Kenya,1990,1,5,1929.754
Kenya,1990,1,10,1596.828
Kenya,1990,1,15,1295.235
Kenya,1990,1,20,1024.492
Kenya,1990,1,25,821.529
Kenya,1990,1,30,659.39
Kenya,1990,1,35,524.319
Kenya,1990,1,40,382.42
Kenya,1990,1,45,267.413
Kenya,1990,1,50,237.836
Kenya,1990,1,55,215.711
Kenya,1990,1,60,169.741
Kenya,1990,1,65,126.068
Kenya,1990,1,70,87.744
Kenya,1990,1,75,55.229
Kenya,1990,1,80,27.754
Kenya,1990,1,85,9.33
Kenya,1990,1,90,1.962
Kenya,1990,1,95,0.214
Kenya,1990,1,100,0.012
Kenya,1995,1,0,2314.892
Kenya,1995,1,5,2171.073
Kenya,1995,1,10,1906.398
Kenya,1995,1,15,1583.992
Kenya,1995,1,20,1283.954
Kenya,1995,1,25,1013.999
Kenya,1995,1,30,807.51
Kenya,1995,1,35,641.251
Kenya,1995,1,40,507.286
Kenya,1995,1,45,370.169
Kenya,1995,1,50,256.362
Kenya,1995,1,55,223.381
Kenya,1995,1,60,196.407
Kenya,1995,1,65,146.975
Kenya,1995,1,70,101.17
Kenya,1995,1,75,61.903
Kenya,1995,1,80,31.71
Kenya,1995,1,85,11.587
Kenya,1995,1,90,2.478
Kenya,1995,1,95,0.286
Kenya,1995,1,100,0.017
Kenya,2000,1,0,2553.832
Kenya,2000,1,5,2231.757
Kenya,2000,1,10,2141.343
Kenya,2000,1,15,1882.966
Kenya,2000,1,20,1545.874
Kenya,2000,1,25,1224.93
Kenya,2000,1,30,940.936
Kenya,2000,1,35,726.697
Kenya,2000,1,40,579.381
Kenya,2000,1,45,470.14
Kenya,2000,1,50,344.862
Kenya,2000,1,55,236.131
Kenya,2000,1,60,200.26
Kenya,2000,1,65,167.793
Kenya,2000,1,70,117.22
Kenya,2000,1,75,71.395
Kenya,2000,1,80,35.616
Kenya,2000,1,85,13.285
Kenya,2000,1,90,3.085
Kenya,2000,1,95,0.364
Kenya,2000,1,100,0.023
Kenya,2005,1,0,2971.617
Kenya,2005,1,5,2466.42
Kenya,2005,1,10,2195.16
Kenya,2005,1,15,2114.633
Kenya,2005,1,20,1847.153
Kenya,2005,1,25,1484.998
Kenya,2005,1,30,1140.086
Kenya,2005,1,35,839.909
Kenya,2005,1,40,648.697
Kenya,2005,1,45,532.848
Kenya,2005,1,50,438.199
Kenya,2005,1,55,320.021
Kenya,2005,1,60,213.658
Kenya,2005,1,65,172.678
Kenya,2005,1,70,134.582
Kenya,2005,1,75,83.339
Kenya,2005,1,80,41.55
Kenya,2005,1,85,15.148
Kenya,2005,1,90,3.603
Kenya,2005,1,95,0.462
Kenya,2005,1,100,0.029
Kenya,2010,1,0,3350.21
Kenya,2010,1,5,2878.225
Kenya,2010,1,10,2421.665
Kenya,2010,1,15,2151.698
Kenya,2010,1,20,2058.969
Kenya,2010,1,25,1776.061
Kenya,2010,1,30,1405.951
Kenya,2010,1,35,1056.232
Kenya,2010,1,40,772.521
Kenya,2010,1,45,602.498
Kenya,2010,1,50,497.546
Kenya,2010,1,55,406.716
Kenya,2010,1,60,290.173
Kenya,2010,1,65,184.862
Kenya,2010,1,70,138.951
Kenya,2010,1,75,95.885
Kenya,2010,1,80,48.636
Kenya,2010,1,85,17.742
Kenya,2010,1,90,4.126
Kenya,2010,1,95,0.544
Kenya,2010,1,100,0.038
Kenya,2015,1,0,3613.296
Kenya,2015,1,5,3263.389
Kenya,2015,1,10,2837.491
Kenya,2015,1,15,2381.862
Kenya,2015,1,20,2108.494
Kenya,2015,1,25,2006.911
Kenya,2015,1,30,1720.966
Kenya,2015,1,35,1348.665
Kenya,2015,1,40,1006.076
Kenya,2015,1,45,734.05
Kenya,2015,1,50,569.761
Kenya,2015,1,55,465.773
Kenya,2015,1,60,372.158
Kenya,2015,1,65,253.745
Kenya,2015,1,70,150.374
Kenya,2015,1,75,100.208
Kenya,2015,1,80,56.863
Kenya,2015,1,85,21.209
Kenya,2015,1,90,4.961
Kenya,2015,1,95,0.64
Kenya,2015,1,100,0.045
Malawi,1950,1,0,276.828
Malawi,1950,1,5,206.448
Malawi,1950,1,10,170.952
Malawi,1950,1,15,145.758
Malawi,1950,1,20,121.176
Malawi,1950,1,25,100.878
Malawi,1950,1,30,93.228
Malawi,1950,1,35,68.442
Malawi,1950,1,40,50.592
Malawi,1950,1,45,47.328
Malawi,1950,1,50,38.046
Malawi,1950,1,55,32.028
Malawi,1950,1,60,25.544
Malawi,1950,1,65,18.849
Malawi,1950,1,70,12.463
Malawi,1950,1,75,6.386
Malawi,1950,1,80,2.986
Malawi,1950,1,85,0.0
Malawi,1950,1,90,0.0
Malawi,1950,1,95,0.0
Malawi,1950,1,100,0.0
Malawi,1955,1,0,283.409
Malawi,1955,1,5,240.138
Malawi,1955,1,10,200.493
Malawi,1955,1,15,165.393
Malawi,1955,1,20,136.712
Malawi,1955,1,25,111.235
Malawi,1955,1,30,92.552
Malawi,1955,1,35,85.948
Malawi,1955,1,40,62.671
Malawi,1955,1,45,45.869
Malawi,1955,1,50,42.426
Malawi,1955,1,55,33.397
Malawi,1955,1,60,26.904
Malawi,1955,1,65,19.696
Malawi,1955,1,70,12.639
Malawi,1955,1,75,6.609
Malawi,1955,1,80,2.956
Malawi,1955,1,85,0.0
Malawi,1955,1,90,0.0
Malawi,1955,1,95,0.0
Malawi,1955,1,100,0.0
Malawi,1960,1,0,324.793
Malawi,1960,1,5,247.193
Malawi,1960,1,10,233.417
Malawi,1960,1,15,193.997
Malawi,1960,1,20,154.861
Malawi,1960,1,25,125.075
Malawi,1960,1,30,101.58
Malawi,1960,1,35,84.713
Malawi,1960,1,40,78.8
Malawi,1960,1,45,56.888
Malawi,1960,1,50,40.977
Malawi,1960,1,55,37.305
Malawi,1960,1,60,28.17
Malawi,1960,1,65,20.869
Malawi,1960,1,70,13.324
Malawi,1960,1,75,6.79
Malawi,1960,1,80,3.092
Malawi,1960,1,85,0.0
Malawi,1960,1,90,0.0
Malawi,1960,1,95,0.0
Malawi,1960,1,100,0.0
Malawi,1965,1,0,378.295
Malawi,1965,1,5,285.101
Malawi,1965,1,10,240.394
Malawi,1965,1,15,225.611
Malawi,1965,1,20,180.814
Malawi,1965,1,25,140.325
Malawi,1965,1,30,112.987
Malawi,1965,1,35,92.009
Malawi,1965,1,40,76.802
Malawi,1965,1,45,71.43
Malawi,1965,1,50,50.768
Malawi,1965,1,55,35.982
Malawi,1965,1,60,31.619
Malawi,1965,1,65,22.006
Malawi,1965,1,70,14.265
Malawi,1965,1,75,7.268
Malawi,1965,1,80,3.263
Malawi,1965,1,85,0.0
Malawi,1965,1,90,0.0
Malawi,1965,1,95,0.0
Malawi,1965,1,100,0.0
Malawi,1970,1,0,441.288
Malawi,1970,1,5,334.304
Malawi,1970,1,10,277.687
Malawi,1970,1,15,232.649
Malawi,1970,1,20,211.602
Malawi,1970,1,25,165.443
Malawi,1970,1,30,127.801
Malawi,1970,1,35,103.068
Malawi,1970,1,40,83.866
Malawi,1970,1,45,69.719
Malawi,1970,1,50,64.273
Malawi,1970,1,55,44.844
Malawi,1970,1,60,30.625
Malawi,1970,1,65,24.852
Malawi,1970,1,70,15.177
Malawi,1970,1,75,7.883
Malawi,1970,1,80,3.548
Malawi,1970,1,85,0.0
Malawi,1970,1,90,0.0
Malawi,1970,1,95,0.0
Malawi,1970,1,100,0.0
Malawi,1975,1,0,515.193
Malawi,1975,1,5,395.499
Malawi,1975,1,10,326.645
Malawi,1975,1,15,270.063
Malawi,1975,1,20,220.047
Malawi,1975,1,25,196.89
Malawi,1975,1,30,153.445
Malawi,1975,1,35,118.381
Malawi,1975,1,40,95.232
Malawi,1975,1,45,77.013
Malawi,1975,1,50,63.245
Malawi,1975,1,55,57.355
Malawi,1975,1,60,38.493
Malawi,1975,1,65,24.368
Malawi,1975,1,70,17.447
Malawi,1975,1,75,8.605
Malawi,1975,1,80,3.999
Malawi,1975,1,85,0.0
Malawi,1975,1,90,0.0
Malawi,1975,1,95,0.0
Malawi,1975,1,100,0.0
Malawi,1980,1,0,606.096
Malawi,1980,1,5,467.293
Malawi,1980,1,10,387.538
Malawi,1980,1,15,319.362
Malawi,1980,1,20,258.849
Malawi,1980,1,25,208.066
Malawi,1980,1,30,186.278
Malawi,1980,1,35,144.863
Malawi,1980,1,40,111.169
Malawi,1980,1,45,88.69
Malawi,1980,1,50,70.719
Malawi,1980,1,55,56.874
Malawi,1980,1,60,49.56
Malawi,1980,1,65,30.923
Malawi,1980,1,70,17.342
Malawi,1980,1,75,10.087
Malawi,1980,1,80,4.518
Malawi,1980,1,85,0.0
Malawi,1980,1,90,0.0
Malawi,1980,1,95,0.0
Malawi,1980,1,100,0.0
Malawi,1985,1,0,704.197
Malawi,1985,1,5,555.327
Malawi,1985,1,10,458.838
Malawi,1985,1,15,380.086
Malawi,1985,1,20,307.783
Malawi,1985,1,25,246.593
Malawi,1985,1,30,197.558
Malawi,1985,1,35,176.576
Malawi,1985,1,40,136.656
Malawi,1985,1,45,104.118
Malawi,1985,1,50,81.923
Malawi,1985,1,55,63.913
Malawi,1985,1,60,49.392
Malawi,1985,1,65,40.15
Malawi,1985,1,70,22.299
Malawi,1985,1,75,10.215
Malawi,1985,1,80,5.394
Malawi,1985,1,85,0.0
Malawi,1985,1,90,0.0
Malawi,1985,1,95,0.0
Malawi,1985,1,100,0.0
Malawi,1990,1,0,877.905
Malawi,1990,1,5,683.615
Malawi,1990,1,10,597.523
Malawi,1990,1,15,497.331
Malawi,1990,1,20,406.076
Malawi,1990,1,25,338.645
Malawi,1990,1,30,283.97
Malawi,1990,1,35,229.25
Malawi,1990,1,40,196.693
Malawi,1990,1,45,147.208
Malawi,1990,1,50,107.778
Malawi,1990,1,55,83.038
Malawi,1990,1,60,64.047
Malawi,1990,1,65,47.905
Malawi,1990,1,70,35.731
Malawi,1990,1,75,18.059
Malawi,1990,1,80,6.759
Malawi,1990,1,85,1.492
Malawi,1990,1,90,0.139
Malawi,1990,1,95,0.008
Malawi,1990,1,100,0.0
Malawi,1995,1,0,908.71
Malawi,1995,1,5,751.31
Malawi,1995,1,10,611.635
Malawi,1995,1,15,530.315
Malawi,1995,1,20,436.045
Malawi,1995,1,25,350.079
Malawi,1995,1,30,276.619
Malawi,1995,1,35,217.559
Malawi,1995,1,40,175.677
Malawi,1995,1,45,163.43
Malawi,1995,1,50,129.015
Malawi,1995,1,55,97.308
Malawi,1995,1,60,75.449
Malawi,1995,1,65,56.98
Malawi,1995,1,70,40.527
Malawi,1995,1,75,26.206
Malawi,1995,1,80,10.453
Malawi,1995,1,85,2.298
Malawi,1995,1,90,0.232
Malawi,1995,1,95,0.011
Malawi,1995,1,100,0.0
Malawi,2000,1,0,1025.886
Malawi,2000,1,5,861.809
Malawi,2000,1,10,738.272
Malawi,2000,1,15,602.125
Malawi,2000,1,20,517.615
Malawi,2000,1,25,413.602
Malawi,2000,1,30,317.374
Malawi,2000,1,35,238.001
Malawi,2000,1,40,183.749
Malawi,2000,1,45,153.602
Malawi,2000,1,50,146.951
Malawi,2000,1,55,116.725
Malawi,2000,1,60,85.563
Malawi,2000,1,65,62.907
Malawi,2000,1,70,43.538
Malawi,2000,1,75,26.305
Malawi,2000,1,80,12.822
Malawi,2000,1,85,3.287
Malawi,2000,1,90,0.39
Malawi,2000,1,95,0.019
Malawi,2000,1,100,0.001
Malawi,2005,1,0,1151.17
Malawi,2005,1,5,985.076
Malawi,2005,1,10,846.326
Malawi,2005,1,15,723.971
Malawi,2005,1,20,589.478
Malawi,2005,1,25,494.473
Malawi,2005,1,30,377.573
Malawi,2005,1,35,273.074
Malawi,2005,1,40,199.032
Malawi,2005,1,45,158.177
Malawi,2005,1,50,136.807
Malawi,2005,1,55,133.388
Malawi,2005,1,60,103.788
Malawi,2005,1,65,72.61
Malawi,2005,1,70,49.294
Malawi,2005,1,75,29.228
Malawi,2005,1,80,13.423
Malawi,2005,1,85,4.243
Malawi,2005,1,90,0.588
Malawi,2005,1,95,0.033
Malawi,2005,1,100,0.001
Malawi,2010,1,0,1334.59
Malawi,2010,1,5,1120.473
Malawi,2010,1,10,968.695
Malawi,2010,1,15,829.49
Malawi,2010,1,20,712.074
Malawi,2010,1,25,570.763
Malawi,2010,1,30,464.388
Malawi,2010,1,35,339.861
Malawi,2010,1,40,239.796
Malawi,2010,1,45,177.542
Malawi,2010,1,50,144.341
Malawi,2010,1,55,126.478
Malawi,2010,1,60,121.326
Malawi,2010,1,65,90.829
Malawi,2010,1,70,59.178
Malawi,2010,1,75,34.868
Malawi,2010,1,80,16.022
Malawi,2010,1,85,4.862
Malawi,2010,1,90,0.838
Malawi,2010,1,95,0.055
Malawi,2010,1,100,0.002
Malawi,2015,1,0,1493.571
Malawi,2015,1,5,1312.936
Malawi,2015,1,10,1106.904
Malawi,2015,1,15,952.787
Malawi,2015,1,20,818.955
Malawi,2015,1,25,698.593
Malawi,2015,1,30,552.113
Malawi,2015,1,35,439.961
Malawi,2015,1,40,317.433
Malawi,2015,1,45,224.523
Malawi,2015,1,50,167.246
Malawi,2015,1,55,135.854
Malawi,2015,1,60,117.069
Malawi,2015,1,65,108.529
Malawi,2015,1,70,76.03
Malawi,2015,1,75,43.29
Malawi,2015,1,80,20.011
Malawi,2015,1,85,6.148
Malawi,2015,1,90,1.023
Malawi,2015,1,95,0.082
Malawi,2015,1,100,0.003
Rwanda,1950,1,0,210.951
Rwanda,1950,1,5,139.851
Rwanda,1950,1,10,124.244
Rwanda,1950,1,15,125.098
Rwanda,1950,1,20,111.848
Rwanda,1950,1,25,80.172
Rwanda,1950,1,30,52.009
Rwanda,1950,1,35,43.695
Rwanda,1950,1,40,40.871
Rwanda,1950,1,45,35.841
Rwanda,1950,1,50,32.183
Rwanda,1950,1,55,26.132
Rwanda,1950,1,60,22.816
Rwanda,1950,1,65,16.053
Rwanda,1950,1,70,7.267
Rwanda,1950,1,75,3.64
Rwanda,1950,1,80,1.748
Rwanda,1950,1,85,0.0
Rwanda,1950,1,90,0.0
Rwanda,1950,1,95,0.0
Rwanda,1950,1,100,0.0
Rwanda,1955,1,0,249.992
Rwanda,1955,1,5,186.312
Rwanda,1955,1,10,134.36
Rwanda,1955,1,15,120.564
Rwanda,1955,1,20,120.17
Rwanda,1955,1,25,106.47
Rwanda,1955,1,30,76.134
Rwanda,1955,1,35,49.137
Rwanda,1955,1,40,40.873
Rwanda,1955,1,45,37.711
Rwanda,1955,1,50,32.469
Rwanda,1955,1,55,28.356
Rwanda,1955,1,60,22.024
Rwanda,1955,1,65,17.898
Rwanda,1955,1,70,11.154
Rwanda,1955,1,75,4.163
Rwanda,1955,1,80,2.007
Rwanda,1955,1,85,0.0
Rwanda,1955,1,90,0.0
Rwanda,1955,1,95,0.0
Rwanda,1955,1,100,0.0
Rwanda,1960,1,0,292.636
Rwanda,1960,1,5,222.608
Rwanda,1960,1,10,179.428
Rwanda,1960,1,15,130.59
Rwanda,1960,1,20,116.043
Rwanda,1960,1,25,114.671
Rwanda,1960,1,30,101.367
Rwanda,1960,1,35,72.136
Rwanda,1960,1,40,46.12
Rwanda,1960,1,45,37.867
Rwanda,1960,1,50,34.325
Rwanda,1960,1,55,28.773
Rwanda,1960,1,60,24.076
Rwanda,1960,1,65,17.446
Rwanda,1960,1,70,12.614
Rwanda,1960,1,75,6.528
Rwanda,1960,1,80,2.378
Rwanda,1960,1,85,0.0
Rwanda,1960,1,90,0.0
Rwanda,1960,1,95,0.0
Rwanda,1960,1,100,0.0
Rwanda,1965,1,0,312.751
Rwanda,1965,1,5,260.806
Rwanda,1965,1,10,213.454
Rwanda,1965,1,15,167.339
Rwanda,1965,1,20,112.74
Rwanda,1965,1,25,98.317
Rwanda,1965,1,30,99.845
Rwanda,1965,1,35,89.654
Rwanda,1965,1,40,63.461
Rwanda,1965,1,45,39.931
Rwanda,1965,1,50,32.665
Rwanda,1965,1,55,29.294
Rwanda,1965,1,60,23.754
Rwanda,1965,1,65,18.69
Rwanda,1965,1,70,12.095
Rwanda,1965,1,75,7.29
Rwanda,1965,1,80,3.475
Rwanda,1965,1,85,0.0
Rwanda,1965,1,90,0.0
Rwanda,1965,1,95,0.0
Rwanda,1965,1,100,0.0
Rwanda,1970,1,0,353.127
Rwanda,1970,1,5,282.554
Rwanda,1970,1,10,252.384
Rwanda,1970,1,15,209.073
Rwanda,1970,1,20,163.481
Rwanda,1970,1,25,109.833
Rwanda,1970,1,30,95.379
Rwanda,1970,1,35,96.008
Rwanda,1970,1,40,85.269
Rwanda,1970,1,45,59.62
Rwanda,1970,1,50,36.913
Rwanda,1970,1,55,29.408
Rwanda,1970,1,60,25.302
Rwanda,1970,1,65,19.202
Rwanda,1970,1,70,13.537
Rwanda,1970,1,75,7.365
Rwanda,1970,1,80,4.425
Rwanda,1970,1,85,0.0
Rwanda,1970,1,90,0.0
Rwanda,1970,1,95,0.0
Rwanda,1970,1,100,0.0
Rwanda,1975,1,0,424.791
Rwanda,1975,1,5,319.972
Rwanda,1975,1,10,273.208
Rwanda,1975,1,15,245.04
Rwanda,1975,1,20,200.134
Rwanda,1975,1,25,154.942
Rwanda,1975,1,30,103.728
Rwanda,1975,1,35,89.932
Rwanda,1975,1,40,90.083
Rwanda,1975,1,45,79.216
Rwanda,1975,1,50,54.497
Rwanda,1975,1,55,32.9
Rwanda,1975,1,60,25.217
Rwanda,1975,1,65,20.351
Rwanda,1975,1,70,13.862
Rwanda,1975,1,75,8.222
Rwanda,1975,1,80,4.714
Rwanda,1975,1,85,0.0
Rwanda,1975,1,90,0.0
Rwanda,1975,1,95,0.0
Rwanda,1975,1,100,0.0
Rwanda,1980,1,0,526.833
Rwanda,1980,1,5,386.415
Rwanda,1980,1,10,309.969
Rwanda,1980,1,15,265.659
Rwanda,1980,1,20,235.228
Rwanda,1980,1,25,190.427
Rwanda,1980,1,30,147.171
Rwanda,1980,1,35,98.094
Rwanda,1980,1,40,84.554
Rwanda,1980,1,45,83.968
Rwanda,1980,1,50,72.763
Rwanda,1980,1,55,48.88
Rwanda,1980,1,60,28.392
Rwanda,1980,1,65,20.436
Rwanda,1980,1,70,14.853
Rwanda,1980,1,75,8.555
Rwanda,1980,1,80,5.301
Rwanda,1980,1,85,0.0
Rwanda,1980,1,90,0.0
Rwanda,1980,1,95,0.0
Rwanda,1980,1,100,0.0
Rwanda,1985,1,0,641.608
Rwanda,1985,1,5,488.489
Rwanda,1985,1,10,376.202
Rwanda,1985,1,15,301.051
Rwanda,1985,1,20,253.343
Rwanda,1985,1,25,222.239
Rwanda,1985,1,30,179.493
Rwanda,1985,1,35,138.355
Rwanda,1985,1,40,91.641
Rwanda,1985,1,45,78.709
Rwanda,1985,1,50,77.415
Rwanda,1985,1,55,65.784
Rwanda,1985,1,60,42.664
Rwanda,1985,1,65,23.321
Rwanda,1985,1,70,15.227
Rwanda,1985,1,75,9.466
Rwanda,1985,1,80,5.935
Rwanda,1985,1,85,0.0
Rwanda,1985,1,90,0.0
Rwanda,1985,1,95,0.0
Rwanda,1985,1,100,0.0
Rwanda,1990,1,0,724.963
